"h","g","t","value"
"H_COMUNITARIO","A+","89","3"
"H_COMUNITARIO","A+","90","2"
"H_COMUNITARIO","A+","91","2"
"H_COMUNITARIO","A+","92","3"
"H_COMUNITARIO","A+","93","4"
"H_COMUNITARIO","A+","94","4"
"H_COMUNITARIO","A+","95","3"
"H_COMUNITARIO","A+","96","3"
"H_COMUNITARIO","A+","97","2"
"H_COMUNITARIO","A+","98","2"
"H_COMUNITARIO","A+","99","3"
"H_COMUNITARIO","A+","100","3"
"H_COMUNITARIO","A+","101","3"
"H_COMUNITARIO","A+","102","3"
"H_COMUNITARIO","A+","103","3"
"H_COMUNITARIO","A+","104","2"
"H_COMUNITARIO","A+","105","2"
"H_COMUNITARIO","A+","106","3"
"H_COMUNITARIO","A+","107","4"
"H_COMUNITARIO","A+","108","4"
"H_COMUNITARIO","A+","109","3"
"H_COMUNITARIO","A+","110","3"
"H_COMUNITARIO","A+","111","2"
"H_COMUNITARIO","A+","112","2"
"H_COMUNITARIO","A+","113","3"
"H_COMUNITARIO","A+","114","3"
"H_COMUNITARIO","A+","115","3"
"H_COMUNITARIO","A+","116","3"
"H_COMUNITARIO","A+","117","3"
"H_COMUNITARIO","A+","118","2"
"H_COMUNITARIO","A+","119","2"
"H_COMUNITARIO","A+","120","3"
"H_COMUNITARIO","A+","121","4"
"H_COMUNITARIO","A+","122","4"
"H_COMUNITARIO","A+","123","3"
"H_COMUNITARIO","A+","124","3"
"H_COMUNITARIO","A+","125","2"
"H_COMUNITARIO","A+","126","2"
"H_COMUNITARIO","A+","127","3"
"H_COMUNITARIO","A+","128","3"
"H_COMUNITARIO","A+","129","3"
"H_COMUNITARIO","A+","130","3"
"H_COMUNITARIO","A+","131","3"
"H_COMUNITARIO","A+","132","2"
"H_COMUNITARIO","A+","133","2"
"H_COMUNITARIO","A+","134","3"
"H_COMUNITARIO","A+","135","4"
"H_COMUNITARIO","A+","136","4"
"H_COMUNITARIO","A+","137","3"
"H_COMUNITARIO","A+","138","3"
"H_COMUNITARIO","A+","139","2"
"H_COMUNITARIO","A+","140","2"
"H_COMUNITARIO","A+","141","3"
"H_COMUNITARIO","A+","142","3"
"H_COMUNITARIO","A+","143","3"
"H_COMUNITARIO","A+","144","3"
"H_COMUNITARIO","A+","145","3"
"H_COMUNITARIO","A+","146","2"
"H_COMUNITARIO","A+","147","2"
"H_COMUNITARIO","A+","148","3"
"H_COMUNITARIO","A+","149","4"
"H_COMUNITARIO","A+","150","4"
"H_COMUNITARIO","A+","151","3"
"H_COMUNITARIO","A+","152","3"
"H_COMUNITARIO","A+","153","2"
"H_COMUNITARIO","A+","154","2"
"H_COMUNITARIO","A+","155","3"
"H_COMUNITARIO","A+","156","3"
"H_COMUNITARIO","A+","157","3"
"H_COMUNITARIO","A+","158","3"
"H_COMUNITARIO","A+","159","3"
"H_COMUNITARIO","A+","160","2"
"H_COMUNITARIO","A+","161","2"
"H_COMUNITARIO","A+","162","3"
"H_COMUNITARIO","A+","163","4"
"H_COMUNITARIO","A+","164","4"
"H_COMUNITARIO","A+","165","3"
"H_COMUNITARIO","A+","166","3"
"H_COMUNITARIO","A+","167","2"
"H_COMUNITARIO","A+","168","2"
"H_COMUNITARIO","A+","169","3"
"H_COMUNITARIO","A+","170","3"
"H_COMUNITARIO","A+","171","3"
"H_COMUNITARIO","A+","172","3"
"H_COMUNITARIO","A+","173","3"
"H_COMUNITARIO","A+","174","2"
"H_COMUNITARIO","A+","175","2"
"H_COMUNITARIO","A+","176","3"
"H_COMUNITARIO","A+","177","4"
"H_COMUNITARIO","A+","178","4"
"H_COMUNITARIO","A+","179","3"
"H_COMUNITARIO","A+","180","3"
"H_COMUNITARIO","A+","181","2"
"H_COMUNITARIO","A+","182","2"
"H_COMUNITARIO","A+","183","3"
"H_COMUNITARIO","A+","184","3"
"H_COMUNITARIO","A+","185","3"
"H_COMUNITARIO","A+","186","3"
"H_COMUNITARIO","A+","187","3"
"H_COMUNITARIO","A+","188","2"
"H_COMUNITARIO","A+","189","2"
"H_COMUNITARIO","A+","190","3"
"H_COMUNITARIO","A+","191","4"
"H_COMUNITARIO","A+","192","4"
"H_COMUNITARIO","A+","193","3"
"H_COMUNITARIO","A+","194","3"
"H_COMUNITARIO","A+","195","2"
"H_COMUNITARIO","A+","196","2"
"H_COMUNITARIO","A+","197","3"
"H_COMUNITARIO","A+","198","3"
"H_COMUNITARIO","A+","199","3"
"H_COMUNITARIO","A+","200","3"
"H_COMUNITARIO","A+","201","3"
"H_COMUNITARIO","A+","202","2"
"H_COMUNITARIO","A+","203","2"
"H_COMUNITARIO","A+","204","3"
"H_COMUNITARIO","A+","205","4"
"H_COMUNITARIO","A+","206","4"
"H_COMUNITARIO","A+","207","3"
"H_COMUNITARIO","A+","208","3"
"H_COMUNITARIO","A+","209","2"
"H_COMUNITARIO","A+","210","2"
"H_COMUNITARIO","A+","211","3"
"H_COMUNITARIO","A+","212","3"
"H_COMUNITARIO","A+","213","3"
"H_COMUNITARIO","A+","214","3"
"H_COMUNITARIO","A+","215","3"
"H_COMUNITARIO","A+","216","2"
"H_COMUNITARIO","A+","217","2"
"H_COMUNITARIO","A+","218","3"
"H_COMUNITARIO","A+","219","4"
"H_COMUNITARIO","A+","220","4"
"H_COMUNITARIO","A+","221","3"
"H_COMUNITARIO","A+","222","3"
"H_COMUNITARIO","A+","223","2"
"H_COMUNITARIO","A+","224","2"
"H_COMUNITARIO","A+","225","3"
"H_COMUNITARIO","A+","226","3"
"H_COMUNITARIO","A+","227","3"
"H_COMUNITARIO","A+","228","3"
"H_COMUNITARIO","A+","229","3"
"H_COMUNITARIO","A+","230","2"
"H_COMUNITARIO","A+","231","2"
"H_COMUNITARIO","A+","232","3"
"H_COMUNITARIO","A+","233","4"
"H_COMUNITARIO","A+","234","4"
"H_COMUNITARIO","A+","235","3"
"H_COMUNITARIO","A+","236","3"
"H_COMUNITARIO","A+","237","2"
"H_COMUNITARIO","A+","238","2"
"H_COMUNITARIO","A+","239","3"
"H_COMUNITARIO","A+","240","3"
"H_COMUNITARIO","A+","241","3"
"H_COMUNITARIO","A+","242","3"
"H_COMUNITARIO","A+","243","3"
"H_COMUNITARIO","A+","244","2"
"H_COMUNITARIO","A+","245","2"
"H_COMUNITARIO","A+","246","3"
"H_COMUNITARIO","A+","247","4"
"H_COMUNITARIO","A+","248","4"
"H_COMUNITARIO","A+","249","3"
"H_COMUNITARIO","A+","250","3"
"H_COMUNITARIO","A+","251","2"
"H_COMUNITARIO","A+","252","2"
"H_COMUNITARIO","A+","253","3"
"H_COMUNITARIO","A+","254","3"
"H_COMUNITARIO","A+","255","3"
"H_COMUNITARIO","A+","256","3"
"H_COMUNITARIO","A+","257","3"
"H_COMUNITARIO","A+","258","2"
"H_COMUNITARIO","A+","259","2"
"H_COMUNITARIO","A+","260","3"
"H_COMUNITARIO","A+","261","4"
"H_COMUNITARIO","A+","262","4"
"H_COMUNITARIO","A+","263","3"
"H_COMUNITARIO","A+","264","3"
"H_COMUNITARIO","A+","265","2"
"H_COMUNITARIO","A+","266","2"
"H_COMUNITARIO","A+","267","3"
"H_COMUNITARIO","A+","268","3"
"H_COMUNITARIO","A+","269","3"
"H_COMUNITARIO","A+","270","3"
"H_COMUNITARIO","A+","271","3"
"H_COMUNITARIO","A+","272","2"
"H_COMUNITARIO","A+","273","2"
"H_COMUNITARIO","A+","274","3"
"H_COMUNITARIO","A+","275","4"
"H_COMUNITARIO","A+","276","4"
"H_COMUNITARIO","A+","277","3"
"H_COMUNITARIO","A+","278","3"
"H_COMUNITARIO","A+","279","2"
"H_COMUNITARIO","A+","280","2"
"H_COMUNITARIO","A+","281","3"
"H_COMUNITARIO","A+","282","3"
"H_COMUNITARIO","A+","283","3"
"H_COMUNITARIO","A+","284","3"
"H_COMUNITARIO","A+","285","3"
"H_COMUNITARIO","A+","286","2"
"H_COMUNITARIO","A+","287","2"
"H_COMUNITARIO","A+","288","3"
"H_COMUNITARIO","A+","289","4"
"H_COMUNITARIO","A+","290","4"
"H_COMUNITARIO","A+","291","3"
"H_COMUNITARIO","A+","292","3"
"H_COMUNITARIO","A+","293","2"
"H_COMUNITARIO","A+","294","2"
"H_COMUNITARIO","A+","295","3"
"H_COMUNITARIO","A+","296","3"
"H_COMUNITARIO","A+","297","3"
"H_COMUNITARIO","A+","298","3"
"H_COMUNITARIO","A+","299","3"
"H_COMUNITARIO","A+","300","2"
"H_COMUNITARIO","A+","301","2"
"H_COMUNITARIO","A+","302","3"
"H_COMUNITARIO","A+","303","4"
"H_COMUNITARIO","A+","304","4"
"H_COMUNITARIO","A+","305","3"
"H_COMUNITARIO","A+","306","3"
"H_COMUNITARIO","A+","307","2"
"H_COMUNITARIO","A+","308","2"
"H_COMUNITARIO","A+","309","3"
"H_COMUNITARIO","A+","310","3"
"H_COMUNITARIO","A+","311","3"
"H_COMUNITARIO","A+","312","3"
"H_COMUNITARIO","A+","313","3"
"H_COMUNITARIO","A+","314","2"
"H_COMUNITARIO","A+","315","2"
"H_COMUNITARIO","A+","316","3"
"H_COMUNITARIO","A+","317","4"
"H_COMUNITARIO","A+","318","4"
"H_COMUNITARIO","A+","319","3"
"H_COMUNITARIO","A+","320","3"
"H_COMUNITARIO","A+","321","2"
"H_COMUNITARIO","A+","322","2"
"H_COMUNITARIO","A+","323","3"
"H_COMUNITARIO","A+","324","3"
"H_COMUNITARIO","A+","325","3"
"H_COMUNITARIO","A+","326","3"
"H_COMUNITARIO","A+","327","3"
"H_COMUNITARIO","A+","328","2"
"H_COMUNITARIO","A+","329","2"
"H_COMUNITARIO","A+","330","3"
"H_COMUNITARIO","A+","331","4"
"H_COMUNITARIO","A+","332","4"
"H_COMUNITARIO","A+","333","3"
"H_COMUNITARIO","A+","334","3"
"H_COMUNITARIO","A+","335","2"
"H_COMUNITARIO","A+","336","2"
"H_COMUNITARIO","A+","337","3"
"H_COMUNITARIO","A+","338","3"
"H_COMUNITARIO","A+","339","3"
"H_COMUNITARIO","A+","340","3"
"H_COMUNITARIO","A+","341","3"
"H_COMUNITARIO","A+","342","2"
"H_COMUNITARIO","A+","343","2"
"H_COMUNITARIO","A+","344","3"
"H_COMUNITARIO","A+","345","4"
"H_COMUNITARIO","A+","346","4"
"H_COMUNITARIO","A+","347","3"
"H_COMUNITARIO","A+","348","3"
"H_COMUNITARIO","A+","349","2"
"H_COMUNITARIO","A+","350","2"
"H_COMUNITARIO","A+","351","3"
"H_COMUNITARIO","A+","352","3"
"H_COMUNITARIO","A+","353","3"
"H_COMUNITARIO","A+","354","3"
"H_COMUNITARIO","A+","355","3"
"H_COMUNITARIO","A+","356","2"
"H_COMUNITARIO","A+","357","2"
"H_COMUNITARIO","A+","358","3"
"H_COMUNITARIO","A+","359","4"
"H_COMUNITARIO","A+","360","4"
"H_COMUNITARIO","A+","361","3"
"H_COMUNITARIO","A+","362","3"
"H_COMUNITARIO","A+","363","2"
"H_COMUNITARIO","A+","364","2"
"H_COMUNITARIO","A+","365","3"
"H_COMUNITARIO","B-","1","0"
"H_COMUNITARIO","B-","2","0"
"H_COMUNITARIO","B-","3","0"
"H_COMUNITARIO","B-","4","0"
"H_COMUNITARIO","B-","5","0"
"H_COMUNITARIO","B-","6","0"
"H_COMUNITARIO","B-","7","0"
"H_COMUNITARIO","B-","8","0"
"H_COMUNITARIO","B-","9","0"
"H_COMUNITARIO","B-","10","0"
"H_COMUNITARIO","B-","11","0"
"H_COMUNITARIO","B-","12","0"
"H_COMUNITARIO","B-","13","0"
"H_COMUNITARIO","B-","14","0"
"H_COMUNITARIO","B-","15","0"
"H_COMUNITARIO","B-","16","0"
"H_COMUNITARIO","B-","17","0"
"H_COMUNITARIO","B-","18","0"
"H_COMUNITARIO","B-","19","0"
"H_COMUNITARIO","B-","20","0"
"H_COMUNITARIO","B-","21","0"
"H_COMUNITARIO","B-","22","0"
"H_COMUNITARIO","B-","23","0"
"H_COMUNITARIO","B-","24","0"
"H_COMUNITARIO","B-","25","0"
"H_COMUNITARIO","B-","26","0"
"H_COMUNITARIO","B-","27","0"
"H_COMUNITARIO","B-","28","0"
"H_COMUNITARIO","B-","29","0"
"H_COMUNITARIO","B-","30","0"
"H_COMUNITARIO","B-","31","0"
"H_COMUNITARIO","B-","32","0"
"H_COMUNITARIO","B-","33","0"
"H_COMUNITARIO","B-","34","0"
"H_COMUNITARIO","B-","35","0"
"H_COMUNITARIO","B-","36","0"
"H_COMUNITARIO","B-","37","0"
"H_COMUNITARIO","B-","38","0"
"H_COMUNITARIO","B-","39","0"
"H_COMUNITARIO","B-","40","0"
"H_COMUNITARIO","B-","41","0"
"H_COMUNITARIO","B-","42","0"
"H_COMUNITARIO","B-","43","0"
"H_COMUNITARIO","B-","44","0"
"H_COMUNITARIO","B-","45","0"
"H_COMUNITARIO","B-","46","0"
"H_COMUNITARIO","B-","47","0"
"H_COMUNITARIO","B-","48","0"
"H_COMUNITARIO","B-","49","0"
"H_COMUNITARIO","B-","50","0"
"H_COMUNITARIO","B-","51","0"
"H_COMUNITARIO","B-","52","0"
"H_COMUNITARIO","B-","53","0"
"H_COMUNITARIO","B-","54","0"
"H_COMUNITARIO","B-","55","0"
"H_COMUNITARIO","B-","56","0"
"H_COMUNITARIO","B-","57","0"
"H_COMUNITARIO","B-","58","0"
"H_COMUNITARIO","B-","59","0"
"H_COMUNITARIO","B-","60","0"
"H_COMUNITARIO","B-","61","0"
"H_COMUNITARIO","B-","62","0"
"H_COMUNITARIO","B-","63","0"
"H_COMUNITARIO","B-","64","0"
"H_COMUNITARIO","B-","65","0"
"H_COMUNITARIO","B-","66","0"
"H_COMUNITARIO","B-","67","0"
"H_COMUNITARIO","B-","68","0"
"H_COMUNITARIO","B-","69","0"
"H_COMUNITARIO","B-","70","0"
"H_COMUNITARIO","B-","71","0"
"H_COMUNITARIO","B-","72","0"
"H_COMUNITARIO","B-","73","0"
"H_COMUNITARIO","B-","74","0"
"H_COMUNITARIO","B-","75","0"
"H_COMUNITARIO","B-","76","0"
"H_COMUNITARIO","B-","77","0"
"H_COMUNITARIO","B-","78","0"
"H_COMUNITARIO","B-","79","0"
"H_COMUNITARIO","B-","80","0"
"H_COMUNITARIO","B-","81","0"
"H_COMUNITARIO","B-","82","0"
"H_COMUNITARIO","B-","83","0"
"H_COMUNITARIO","B-","84","0"
"H_COMUNITARIO","B-","85","0"
"H_COMUNITARIO","B-","86","0"
"H_COMUNITARIO","B-","87","0"
"H_COMUNITARIO","B-","88","0"
"H_COMUNITARIO","B-","89","0"
"H_COMUNITARIO","B-","90","0"
"H_COMUNITARIO","B-","91","0"
"H_COMUNITARIO","B-","92","0"
"H_COMUNITARIO","B-","93","0"
"H_COMUNITARIO","B-","94","0"
"H_COMUNITARIO","B-","95","0"
"H_COMUNITARIO","B-","96","0"
"H_COMUNITARIO","B-","97","0"
"H_COMUNITARIO","B-","98","0"
"H_COMUNITARIO","B-","99","0"
"H_COMUNITARIO","B-","100","0"
"H_COMUNITARIO","B-","101","0"
"H_COMUNITARIO","B-","102","0"
"H_COMUNITARIO","B-","103","0"
"H_COMUNITARIO","B-","104","0"
"H_COMUNITARIO","B-","105","0"
"H_COMUNITARIO","B-","106","0"
"H_COMUNITARIO","B-","107","0"
"H_COMUNITARIO","B-","108","0"
"H_COMUNITARIO","B-","109","0"
"H_COMUNITARIO","B-","110","0"
"H_COMUNITARIO","B-","111","0"
"H_COMUNITARIO","B-","112","0"
"H_COMUNITARIO","B-","113","0"
"H_COMUNITARIO","B-","114","0"
"H_COMUNITARIO","B-","115","0"
"H_COMUNITARIO","B-","116","0"
"H_COMUNITARIO","B-","117","0"
"H_COMUNITARIO","B-","118","0"
"H_COMUNITARIO","B-","119","0"
"H_COMUNITARIO","B-","120","0"
"H_COMUNITARIO","B-","121","0"
"H_COMUNITARIO","B-","122","0"
"H_COMUNITARIO","B-","123","0"
"H_COMUNITARIO","B-","124","0"
"H_COMUNITARIO","B-","125","0"
"H_COMUNITARIO","B-","126","0"
"H_COMUNITARIO","B-","127","0"
"H_COMUNITARIO","B-","128","0"
"H_COMUNITARIO","B-","129","0"
"H_COMUNITARIO","B-","130","0"
"H_COMUNITARIO","B-","131","0"
"H_COMUNITARIO","B-","132","0"
"H_COMUNITARIO","B-","133","0"
"H_COMUNITARIO","B-","134","0"
"H_COMUNITARIO","B-","135","0"
"H_COMUNITARIO","B-","136","0"
"H_COMUNITARIO","B-","137","0"
"H_COMUNITARIO","B-","138","0"
"H_COMUNITARIO","B-","139","0"
"H_COMUNITARIO","B-","140","0"
"H_COMUNITARIO","B-","141","0"
"H_COMUNITARIO","B-","142","0"
"H_COMUNITARIO","B-","143","0"
"H_COMUNITARIO","B-","144","0"
"H_COMUNITARIO","B-","145","0"
"H_COMUNITARIO","B-","146","0"
"H_COMUNITARIO","B-","147","0"
"H_COMUNITARIO","B-","148","0"
"H_COMUNITARIO","B-","149","0"
"H_COMUNITARIO","B-","150","0"
"H_COMUNITARIO","B-","151","0"
"H_COMUNITARIO","B-","152","0"
"H_COMUNITARIO","B-","153","0"
"H_COMUNITARIO","B-","154","0"
"H_COMUNITARIO","B-","155","0"
"H_COMUNITARIO","B-","156","0"
"H_COMUNITARIO","B-","157","0"
"H_COMUNITARIO","B-","158","0"
"H_COMUNITARIO","B-","159","0"
"H_COMUNITARIO","B-","160","0"
"H_COMUNITARIO","B-","161","0"
"H_COMUNITARIO","B-","162","0"
"H_COMUNITARIO","B-","163","0"
"H_COMUNITARIO","B-","164","0"
"H_COMUNITARIO","B-","165","0"
"H_COMUNITARIO","B-","166","0"
"H_COMUNITARIO","B-","167","0"
"H_COMUNITARIO","B-","168","0"
"H_COMUNITARIO","B-","169","0"
"H_COMUNITARIO","B-","170","0"
"H_COMUNITARIO","B-","171","0"
"H_COMUNITARIO","B-","172","0"
"H_COMUNITARIO","B-","173","0"
"H_COMUNITARIO","B-","174","0"
"H_COMUNITARIO","B-","175","0"
"H_COMUNITARIO","B-","176","0"
"H_COMUNITARIO","B-","177","0"
"H_COMUNITARIO","B-","178","0"
"H_COMUNITARIO","B-","179","0"
"H_COMUNITARIO","B-","180","0"
"H_COMUNITARIO","B-","181","0"
"H_COMUNITARIO","B-","182","0"
"H_COMUNITARIO","B-","183","0"
"H_COMUNITARIO","B-","184","0"
"H_COMUNITARIO","B-","185","0"
"H_COMUNITARIO","B-","186","0"
"H_COMUNITARIO","B-","187","0"
"H_COMUNITARIO","B-","188","0"
"H_COMUNITARIO","B-","189","0"
"H_COMUNITARIO","B-","190","0"
"H_COMUNITARIO","B-","191","0"
"H_COMUNITARIO","B-","192","0"
"H_COMUNITARIO","B-","193","0"
"H_COMUNITARIO","B-","194","0"
"H_COMUNITARIO","B-","195","0"
"H_COMUNITARIO","B-","196","0"
"H_COMUNITARIO","B-","197","0"
"H_COMUNITARIO","B-","198","0"
"H_COMUNITARIO","B-","199","0"
"H_COMUNITARIO","B-","200","0"
"H_COMUNITARIO","B-","201","0"
"H_COMUNITARIO","B-","202","0"
"H_COMUNITARIO","B-","203","0"
"H_COMUNITARIO","B-","204","0"
"H_COMUNITARIO","B-","205","0"
"H_COMUNITARIO","B-","206","0"
"H_COMUNITARIO","B-","207","0"
"H_COMUNITARIO","B-","208","0"
"H_COMUNITARIO","B-","209","0"
"H_COMUNITARIO","B-","210","0"
"H_COMUNITARIO","B-","211","0"
"H_COMUNITARIO","B-","212","0"
"H_COMUNITARIO","B-","213","0"
"H_COMUNITARIO","B-","214","0"
"H_COMUNITARIO","B-","215","0"
"H_COMUNITARIO","B-","216","0"
"H_COMUNITARIO","B-","217","0"
"H_COMUNITARIO","B-","218","0"
"H_COMUNITARIO","B-","219","0"
"H_COMUNITARIO","B-","220","0"
"H_COMUNITARIO","B-","221","0"
"H_COMUNITARIO","B-","222","0"
"H_COMUNITARIO","B-","223","0"
"H_COMUNITARIO","B-","224","0"
"H_COMUNITARIO","B-","225","0"
"H_COMUNITARIO","B-","226","0"
"H_COMUNITARIO","B-","227","0"
"H_COMUNITARIO","B-","228","0"
"H_COMUNITARIO","B-","229","0"
"H_COMUNITARIO","B-","230","0"
"H_COMUNITARIO","B-","231","0"
"H_COMUNITARIO","B-","232","0"
"H_COMUNITARIO","B-","233","0"
"H_COMUNITARIO","B-","234","0"
"H_COMUNITARIO","B-","235","0"
"H_COMUNITARIO","B-","236","0"
"H_COMUNITARIO","B-","237","0"
"H_COMUNITARIO","B-","238","0"
"H_COMUNITARIO","B-","239","0"
"H_COMUNITARIO","B-","240","0"
"H_COMUNITARIO","B-","241","0"
"H_COMUNITARIO","B-","242","0"
"H_COMUNITARIO","B-","243","0"
"H_COMUNITARIO","B-","244","0"
"H_COMUNITARIO","B-","245","0"
"H_COMUNITARIO","B-","246","0"
"H_COMUNITARIO","B-","247","0"
"H_COMUNITARIO","B-","248","0"
"H_COMUNITARIO","B-","249","0"
"H_COMUNITARIO","B-","250","0"
"H_COMUNITARIO","B-","251","0"
"H_COMUNITARIO","B-","252","0"
"H_COMUNITARIO","B-","253","0"
"H_COMUNITARIO","B-","254","0"
"H_COMUNITARIO","B-","255","0"
"H_COMUNITARIO","B-","256","0"
"H_COMUNITARIO","B-","257","0"
"H_COMUNITARIO","B-","258","0"
"H_COMUNITARIO","B-","259","0"
"H_COMUNITARIO","B-","260","0"
"H_COMUNITARIO","B-","261","0"
"H_COMUNITARIO","B-","262","0"
"H_COMUNITARIO","B-","263","0"
"H_COMUNITARIO","B-","264","0"
"H_COMUNITARIO","B-","265","0"
"H_COMUNITARIO","B-","266","0"
"H_COMUNITARIO","B-","267","0"
"H_COMUNITARIO","B-","268","0"
"H_COMUNITARIO","B-","269","0"
"H_COMUNITARIO","B-","270","0"
"H_COMUNITARIO","B-","271","0"
"H_COMUNITARIO","B-","272","0"
"H_COMUNITARIO","B-","273","0"
"H_COMUNITARIO","B-","274","0"
"H_COMUNITARIO","B-","275","0"
"H_COMUNITARIO","B-","276","0"
"H_COMUNITARIO","B-","277","0"
"H_COMUNITARIO","B-","278","0"
"H_COMUNITARIO","B-","279","0"
"H_COMUNITARIO","B-","280","0"
"H_COMUNITARIO","B-","281","0"
"H_COMUNITARIO","B-","282","0"
"H_COMUNITARIO","B-","283","0"
"H_COMUNITARIO","B-","284","0"
"H_COMUNITARIO","B-","285","0"
"H_COMUNITARIO","B-","286","0"
"H_COMUNITARIO","B-","287","0"
"H_COMUNITARIO","B-","288","0"
"H_COMUNITARIO","B-","289","0"
"H_COMUNITARIO","B-","290","0"
"H_COMUNITARIO","B-","291","0"
"H_COMUNITARIO","B-","292","0"
"H_COMUNITARIO","B-","293","0"
"H_COMUNITARIO","B-","294","0"
"H_COMUNITARIO","B-","295","0"
"H_COMUNITARIO","B-","296","0"
"H_COMUNITARIO","B-","297","0"
"H_COMUNITARIO","B-","298","0"
"H_COMUNITARIO","B-","299","0"
"H_COMUNITARIO","B-","300","0"
"H_COMUNITARIO","B-","301","0"
"H_COMUNITARIO","B-","302","0"
"H_COMUNITARIO","B-","303","0"
"H_COMUNITARIO","B-","304","0"
"H_COMUNITARIO","B-","305","0"
"H_COMUNITARIO","B-","306","0"
"H_COMUNITARIO","B-","307","0"
"H_COMUNITARIO","B-","308","0"
"H_COMUNITARIO","B-","309","0"
"H_COMUNITARIO","B-","310","0"
"H_COMUNITARIO","B-","311","0"
"H_COMUNITARIO","B-","312","0"
"H_COMUNITARIO","B-","313","0"
"H_COMUNITARIO","B-","314","0"
"H_COMUNITARIO","B-","315","0"
"H_COMUNITARIO","B-","316","0"
"H_COMUNITARIO","B-","317","0"
"H_COMUNITARIO","B-","318","0"
"H_COMUNITARIO","B-","319","0"
"H_COMUNITARIO","B-","320","0"
"H_COMUNITARIO","B-","321","0"
"H_COMUNITARIO","B-","322","0"
"H_COMUNITARIO","B-","323","0"
"H_COMUNITARIO","B-","324","0"
"H_COMUNITARIO","B-","325","0"
"H_COMUNITARIO","B-","326","0"
"H_COMUNITARIO","B-","327","0"
"H_COMUNITARIO","B-","328","0"
"H_COMUNITARIO","B-","329","0"
"H_COMUNITARIO","B-","330","0"
"H_COMUNITARIO","B-","331","0"
"H_COMUNITARIO","B-","332","0"
"H_COMUNITARIO","B-","333","0"
"H_COMUNITARIO","B-","334","0"
"H_COMUNITARIO","B-","335","0"
"H_COMUNITARIO","B-","336","0"
"H_COMUNITARIO","B-","337","0"
"H_COMUNITARIO","B-","338","0"
"H_COMUNITARIO","B-","339","0"
"H_COMUNITARIO","B-","340","0"
"H_COMUNITARIO","B-","341","0"
"H_COMUNITARIO","B-","342","0"
"H_COMUNITARIO","B-","343","0"
"H_COMUNITARIO","B-","344","0"
"H_COMUNITARIO","B-","345","0"
"H_COMUNITARIO","B-","346","0"
"H_COMUNITARIO","B-","347","0"
"H_COMUNITARIO","B-","348","0"
"H_COMUNITARIO","B-","349","0"
"H_COMUNITARIO","B-","350","0"
"H_COMUNITARIO","B-","351","0"
"H_COMUNITARIO","B-","352","0"
"H_COMUNITARIO","B-","353","0"
"H_COMUNITARIO","B-","354","0"
"H_COMUNITARIO","B-","355","0"
"H_COMUNITARIO","B-","356","0"
"H_COMUNITARIO","B-","357","0"
"H_COMUNITARIO","B-","358","0"
"H_COMUNITARIO","B-","359","0"
"H_COMUNITARIO","B-","360","0"
"H_COMUNITARIO","B-","361","0"
"H_COMUNITARIO","B-","362","0"
"H_COMUNITARIO","B-","363","0"
"H_COMUNITARIO","B-","364","0"
"H_COMUNITARIO","B-","365","0"
"H_COMUNITARIO","B+","1","1"
"H_COMUNITARIO","B+","2","1"
"H_COMUNITARIO","B+","3","1"
"H_COMUNITARIO","B+","4","1"
"H_COMUNITARIO","B+","5","1"
"H_COMUNITARIO","B+","6","1"
"H_COMUNITARIO","B+","7","1"
"H_COMUNITARIO","B+","8","1"
"H_COMUNITARIO","B+","9","1"
"H_COMUNITARIO","B+","10","1"
"H_COMUNITARIO","B+","11","1"
"H_COMUNITARIO","B+","12","1"
"H_COMUNITARIO","B+","13","1"
"H_COMUNITARIO","B+","14","1"
"H_COMUNITARIO","B+","15","1"
"H_COMUNITARIO","B+","16","1"
"H_COMUNITARIO","B+","17","1"
"H_COMUNITARIO","B+","18","1"
"H_COMUNITARIO","B+","19","1"
"H_COMUNITARIO","B+","20","1"
"H_COMUNITARIO","B+","21","1"
"H_COMUNITARIO","B+","22","1"
"H_COMUNITARIO","B+","23","1"
"H_COMUNITARIO","B+","24","1"
"H_COMUNITARIO","B+","25","1"
"H_COMUNITARIO","B+","26","1"
"H_COMUNITARIO","B+","27","1"
"H_COMUNITARIO","B+","28","1"
"H_COMUNITARIO","B+","29","1"
"H_COMUNITARIO","B+","30","1"
"H_COMUNITARIO","B+","31","1"
"H_COMUNITARIO","B+","32","1"
"H_COMUNITARIO","B+","33","1"
"H_COMUNITARIO","B+","34","1"
"H_COMUNITARIO","B+","35","1"
"H_COMUNITARIO","B+","36","1"
"H_COMUNITARIO","B+","37","1"
"H_COMUNITARIO","B+","38","1"
"H_COMUNITARIO","B+","39","1"
"H_COMUNITARIO","B+","40","1"
"H_COMUNITARIO","B+","41","1"
"H_COMUNITARIO","B+","42","1"
"H_COMUNITARIO","B+","43","1"
"H_COMUNITARIO","B+","44","1"
"H_COMUNITARIO","B+","45","1"
"H_COMUNITARIO","B+","46","1"
"H_COMUNITARIO","B+","47","1"
"H_COMUNITARIO","B+","48","1"
"H_COMUNITARIO","B+","49","1"
"H_COMUNITARIO","B+","50","1"
"H_COMUNITARIO","B+","51","1"
"H_COMUNITARIO","B+","52","1"
"H_COMUNITARIO","B+","53","1"
"H_COMUNITARIO","B+","54","1"
"H_COMUNITARIO","B+","55","1"
"H_COMUNITARIO","B+","56","1"
"H_COMUNITARIO","B+","57","1"
